106,尤为,level_very,1
107,尤以,level_very,1
109,着实,level_very,1
112,大不了,level_more,1
114,更,level_more,1
115,更加,level_more,1
116,更进一步,level_more,1
117,更为,level_more,1
119,还要,level_more,1
120,较,level_more,1
121,较比,level_more,1
122,较为,level_more,1
123,进一步,level_more,1
124,那般,level_more,1
125,那么,level_more,1
126,那样,level_more,1
128,如斯,level_more,1
130,益发,level_more,1
131,尤甚,level_more,1
134,愈...愈,level_more,1
135,愈发,level_more,1
136,愈加,level_more,1
137,愈来愈,level_more,1
138,愈益,level_more,1
139,远远,level_more,1
140,越...越,level_more,1
141,越发,level_more,1
142,越加,level_more,1
143,越来越,level_more,1
144,越是,level_more,1
145,这般,level_more,1
146,这样,level_more,1
148,足足,level_more,1
149,点点滴滴,level_slight,1
150,多多少少,level_slight,1
152,好生,level_slight,1
154,或多或少,level_slight,1
155,略,level_slight,1
156,略加,level_slight,1
157,略略,level_slight,1
158,略微,level_slight,1
159,略为,level_slight,1
160,蛮,level_slight,1
161,稍,level_slight,1
162,稍稍,level_slight,1
163,稍微,level_slight,1
164,稍为,level_slight,1
165,稍许,level_slight,1
166,挺,level_slight,1
167,未免,level_slight,1
168,相当,level_slight,1
170,些微,level_slight,1
171,些小,level_slight,1
172,一点,level_slight,1
173,一点儿,level_slight,1
174,一些,level_slight,1
175,有点,level_slight,1
176,有点儿,level_slight,1
177,有些,level_slight,1
179,过度,negative_comment,1
180,过分,negative_comment,1
181,过火,negative_comment,1
182,过劲,negative_comment,1
183,过了头,negative_comment,1
184,过猛,negative_comment,1
185,过热,negative_comment,1
186,过甚,negative_comment,1
187,过头,negative_comment,1
188,过于,negative_comment,1
190,啰啰唆唆,negative_comment,1
191,啰啰嗦嗦,negative_comment,1
192,啰里啰唆,negative_comment,1
193,啰里啰嗦,negative_comment,1
194,啰唆,negative_comment,1
195,啰嗦,negative_comment,1
197,奓着头发,negative_comment,1
199,婞直,negative_comment,1
201,弇陋,negative_comment,1
204,梼昧,negative_comment,1
207,瘆得慌,negative_comment,1
208,哀鸿遍野,negative_comment,1
210,碍难,negative_comment,1
211,碍眼,negative_comment,1
212,爱搭不理,negative_comment,1
213,爱理不理,negative_comment,1
215,暗暗,negative_comment,1
216,暗沉沉,negative_comment,1
217,暗淡,negative_comment,1
218,暗地,negative_comment,1
219,暗地里,negative_comment,1
220,暗黑,negative_comment,1
221,暗里,negative_comment,1
222,暗昧,negative_comment,1
223,暗弱,negative_comment,1
224,暗无天日,negative_comment,1
225,暗下,negative_comment,1
226,暗中,negative_comment,1
227,暗自,negative_comment,1
228,暗朦,negative_comment,1
229,岸然,negative_comment,1
230,肮里肮脏,negative_comment,1
231,肮脏,negative_comment,1
232,昂贵,negative_comment,1
233,凹凸,negative_comment,1
234,凹凸不平,negative_comment,1
236,傲岸,negative_comment,1
237,傲慢,negative_comment,1
238,八面玲珑,negative_comment,1
239,跋扈,negative_comment,1
240,霸道,negative_comment,1
241,霸气,negative_comment,1
244,白痴般,negative_comment,1
245,白搭,negative_comment,1
246,白忙,negative_comment,1
247,白忙活儿,negative_comment,1
248,白衣苍狗,negative_comment,1
249,白云苍狗,negative_comment,1
250,百孔千疮,negative_comment,1
251,败坏,negative_comment,1
254,板板六十四,negative_comment,1
255,板滞,negative_comment,1
256,半半拉拉,negative_comment,1
257,半路出家,negative_comment,1
258,半新不旧,negative_comment,1
259,半真半假,negative_comment,1
261,薄情,negative_comment,1
262,薄弱,negative_comment,1
263,薄幸,negative_comment,1
264,保残守缺,negative_comment,1
265,保守,negative_comment,1
266,抱残守缺,negative_comment,1
268,暴烈,negative_comment,1
269,暴虐,negative_comment,1
270,暴躁,negative_comment,1
271,暴戾,negative_comment,1
272,暴戾恣睢,negative_comment,1
273,爆炸性,negative_comment,1
274,悲惨,negative_comment,1
275,悲观,negative_comment,1
276,悲观地,negative_comment,1
277,悲剧,negative_comment,1
278,悲凉,negative_comment,1
280,卑鄙,negative_comment,1
281,卑鄙无耻,negative_comment,1
282,卑贱,negative_comment,1
283,卑劣,negative_comment,1
284,卑陋,negative_comment,1
285,卑怯,negative_comment,1
286,卑俗,negative_comment,1
287,卑琐,negative_comment,1
288,卑微,negative_comment,1
289,卑污,negative_comment,1
290,卑下,negative_comment,1
291,卑猥,negative_comment,1
292,背地,negative_comment,1
293,背地里,negative_comment,1
294,背光,negative_comment,1
295,背后,negative_comment,1
296,背悔,negative_comment,1
297,背静,negative_comment,1
298,背靠背,negative_comment,1
299,背理,negative_comment,1
300,背令,negative_comment,1
301,背人,negative_comment,1
302,背时,negative_comment,1
303,背阴,negative_comment,1
304,被动,negative_comment,1
305,被动式,negative_comment,1
306,被动性,negative_comment,1
307,本本主义,negative_comment,1
309,笨手笨脚,negative_comment,1
310,笨头笨脑,negative_comment,1
311,笨重,negative_comment,1
312,笨拙,negative_comment,1
313,比肩接踵,negative_comment,1
315,鄙贱,negative_comment,1
316,鄙吝,negative_comment,1
317,鄙陋,negative_comment,1
318,鄙俗,negative_comment,1
319,鄙俚,negative_comment,1
320,蔽塞,negative_comment,1
321,闭塞,negative_comment,1
322,必修,negative_comment,1
323,变化不定,negative_comment,1
324,变化多端,negative_comment,1
325,变化万千,negative_comment,1
326,变化无常,negative_comment,1
327,变化无穷,negative_comment,1
328,变幻不定,negative_comment,1
329,变幻莫测,negative_comment,1
330,变幻无常,negative_comment,1
331,变态,negative_comment,1
332,变相,negative_comment,1
333,表里不一,negative_comment,1
334,憋拗,negative_comment,1
335,别别扭扭,negative_comment,1
336,别扭,negative_comment,1
337,别有用心,negative_comment,1
338,冰冷,negative_comment,1
339,冰炭不相容,negative_comment,1
340,秉性剌戾,negative_comment,1
341,病病歪歪,negative_comment,1
342,病弱,negative_comment,1
343,病态,negative_comment,1
344,病歪歪,negative_comment,1
345,病殃殃,negative_comment,1
346,病恹恹,negative_comment,1
347,波谲云诡,negative_comment,1
348,驳杂,negative_comment,1
349,捕风捉影,negative_comment,1
350,不爱交际,negative_comment,1
351,不便,negative_comment,1
352,不辨菽麦,negative_comment,1
353,不才,negative_comment,1
354,不成材,negative_comment,1
355,不成功,negative_comment,1
356,不成话,negative_comment,1
357,不成器,negative_comment,1
358,不成熟,negative_comment,1
359,不成体统,negative_comment,1
360,不成样子,negative_comment,1
361,不打紧,negative_comment,1
362,不大重要,negative_comment,1
363,不当,negative_comment,1
364,不到黄河心不死,negative_comment,1
365,不道德,negative_comment,1
366,不得当,negative_comment,1
367,不得劲,negative_comment,1
369,不得体,negative_comment,1
370,不登大雅之堂,negative_comment,1
371,不等,negative_comment,1
372,不端,negative_comment,1
373,不对,negative_comment,1
374,不对茬儿,negative_comment,1
375,不对称,negative_comment,1
376,不对付,negative_comment,1
377,不对劲,negative_comment,1
378,不对头,negative_comment,1
379,不发达,negative_comment,1
380,不法,negative_comment,1
381,不方便,negative_comment,1
382,不分青红皂白,negative_comment,1
383,不分皂白,negative_comment,1
384,不负责任,negative_comment,1
385,不干不净,negative_comment,1
386,不更事,negative_comment,1
387,不公,negative_comment,1
388,不公正,negative_comment,1
389,不共戴天,negative_comment,1
390,不够格,negative_comment,1
391,不够完善,negative_comment,1
392,不够意思,negative_comment,1
393,不关痛痒,negative_comment,1
394,不管三七二十一,negative_comment,1
395,不管用,negative_comment,1
396,不光彩,negative_comment,1
397,不光明,negative_comment,1
398,不规则,negative_comment,1
399,不轨,negative_comment,1
400,不好吃,negative_comment,1
401,不好看,negative_comment,1
402,不好客,negative_comment,1
403,不好卖,negative_comment,1
404,不好使,negative_comment,1
405,不好听,negative_comment,1
406,不好用,negative_comment,1
407,不和,negative_comment,1
408,不和蔼,negative_comment,1
409,不和谐,negative_comment,1
410,不合法,negative_comment,1
411,不合格,negative_comment,1
412,不合理,negative_comment,1
413,不合逻辑,negative_comment,1
414,不合情理,negative_comment,1
415,不合时令,negative_comment,1
416,不合时宜,negative_comment,1
417,不合适,negative_comment,1
418,不合算,negative_comment,1
419,不合宜,negative_comment,1
420,不合语法,negative_comment,1
421,不划算,negative_comment,1
422,不济,negative_comment,1
423,不济事,negative_comment,1
424,不俭省,negative_comment,1
425,不健康,negative_comment,1
426,不洁,negative_comment,1
427,不谨慎,negative_comment,1
428,不近情理,negative_comment,1
429,不近人情,negative_comment,1
430,不尽,negative_comment,1
431,不尽如人意,negative_comment,1
432,不精确,negative_comment,1
433,不敬,negative_comment,1
434,不绝如缕,negative_comment,1
435,不均匀,negative_comment,1
436,不开化,negative_comment,1
437,不堪入耳,negative_comment,1
438,不堪入目,negative_comment,1
439,不堪设想,negative_comment,1
440,不堪一击,negative_comment,1
441,不堪造就,negative_comment,1
442,不科学,negative_comment,1
443,不可爱,negative_comment,1
444,不可补救,negative_comment,1
445,不可读,negative_comment,1
446,不可告人,negative_comment,1
447,不可更新,negative_comment,1
448,不可恢复,negative_comment,1
449,不可降解,negative_comment,1
450,不可接受,negative_comment,1
451,不可救药,negative_comment,1
452,不可理喻,negative_comment,1
453,不可逆转,negative_comment,1
454,不可容忍,negative_comment,1
455,不可收拾,negative_comment,1
456,不可挽回,negative_comment,1
457,不可行,negative_comment,1
458,不可一世,negative_comment,1
459,不可逾越,negative_comment,1
460,不客气,negative_comment,1
461,不宽容,negative_comment,1
462,不郎不秀,negative_comment,1
463,不冷不热,negative_comment,1
464,不理智,negative_comment,1
465,不礼貌,negative_comment,1
466,不利,negative_comment,1
467,不利于健康,negative_comment,1
468,不力,negative_comment,1
469,不良,negative_comment,1
470,不灵敏,negative_comment,1
471,不灵巧,negative_comment,1
472,不流行,negative_comment,1
473,不伦不类,negative_comment,1
474,不美观,negative_comment,1
475,不妙,negative_comment,1
476,不民主,negative_comment,1
477,不明不白,negative_comment,1
478,不明显,negative_comment,1
479,不明智,negative_comment,1
480,不名一文,negative_comment,1
481,不名誉,negative_comment,1
482,不能解救,negative_comment,1
483,不能容忍,negative_comment,1
484,不宁,negative_comment,1
485,不努力,negative_comment,1
486,不平,negative_comment,1
487,不平等,negative_comment,1
488,不平衡,negative_comment,1
489,不起眼,negative_comment,1
490,不起眼儿,negative_comment,1
491,不巧,negative_comment,1
492,不切实际,negative_comment,1
493,不清不白,negative_comment,1
494,不清不楚,negative_comment,1
496,不清洁,negative_comment,1
497,不确切,negative_comment,1
498,不仁,negative_comment,1
499,不仁不义,negative_comment,1
500,不人道,negative_comment,1
501,不三不四,negative_comment,1
502,不善,negative_comment,1
503,不善交际,negative_comment,1
504,不善交谈,negative_comment,1
505,不甚重要,negative_comment,1
506,不慎,negative_comment,1
508,不是味儿,negative_comment,1
509,不是滋味儿,negative_comment,1
510,不适当,negative_comment,1
511,不适宜,negative_comment,1
512,不适应,negative_comment,1
513,不适于居住,negative_comment,1
514,不受欢迎,negative_comment,1
515,不熟练,negative_comment,1
516,不疼不痒,negative_comment,1
517,不体面,negative_comment,1
518,不痛不痒,negative_comment,1
519,不透明,negative_comment,1
520,不透气,negative_comment,1
521,不妥,negative_comment,1
522,不为人知,negative_comment,1
523,不卫生,negative_comment,1
524,不文明,negative_comment,1
525,不文雅,negative_comment,1
526,不稳定,negative_comment,1
527,不问青红皂白,negative_comment,1
528,不问三七二十一,negative_comment,1
529,不问是非情由,negative_comment,1
530,不显眼,negative_comment,1
531,不现实,negative_comment,1
532,不相适应,negative_comment,1
533,不祥,negative_comment,1
534,不详,negative_comment,1
535,不详尽,negative_comment,1
536,不像话,negative_comment,1
537,不消化,negative_comment,1
538,不孝,negative_comment,1
539,不肖,negative_comment,1
540,不协调,negative_comment,1
541,不兴,negative_comment,1
542,不行,negative_comment,1
543,不幸,negative_comment,1
544,不修边幅,negative_comment,1
545,不学无术,negative_comment,1
546,不逊,negative_comment,1
547,不雅,negative_comment,1
548,不雅观,negative_comment,1
549,不雅致,negative_comment,1
550,不要紧,negative_comment,1
551,不一致,negative_comment,1
552,不宜,negative_comment,1
553,不宜居住,negative_comment,1
554,不宜说出口,negative_comment,1
555,不易,negative_comment,1
556,不友好,negative_comment,1
557,不友善,negative_comment,1
558,不择手段,negative_comment,1
559,不真诚,negative_comment,1
560,不真实,negative_comment,1
561,不贞洁,negative_comment,1
562,不正常,negative_comment,1
563,不正当,negative_comment,1
564,不正派,negative_comment,1
565,不正直,negative_comment,1
566,不值得羡慕,negative_comment,1
567,不值一文,negative_comment,1
568,不中用,negative_comment,1
569,不重要,negative_comment,1
570,不周,negative_comment,1
571,不周到,negative_comment,1
572,不注意,negative_comment,1
573,不着边际,negative_comment,1
574,不着调,negative_comment,1
575,不足道,negative_comment,1
576,不足挂齿,negative_comment,1
577,不足轻重,negative_comment,1
578,不足取,negative_comment,1
579,不足为外人道,negative_comment,1
580,不足为训,negative_comment,1
581,不羁,negative_comment,1
582,不稂不莠,negative_comment,1
583,不虔诚,negative_comment,1
584,才疏学浅,negative_comment,1
585,财迷心窍,negative_comment,1
587,残败,negative_comment,1
588,残暴,negative_comment,1
589,残毒,negative_comment,1
590,残酷,negative_comment,1
591,残酷无情,negative_comment,1
592,残虐,negative_comment,1
593,残破,negative_comment,1
594,残破不全,negative_comment,1
595,残缺,negative_comment,1
596,残缺不全,negative_comment,1
597,残忍,negative_comment,1
598,残损,negative_comment,1
600,惨不忍睹,negative_comment,1
601,惨淡,negative_comment,1
602,惨毒,negative_comment,1
603,惨绝人寰,negative_comment,1
604,惨苦,negative_comment,1
605,惨厉,negative_comment,1
606,惨烈,negative_comment,1
607,惨痛,negative_comment,1
608,惨无人道,negative_comment,1
609,苍白,negative_comment,1
610,苍白无力,negative_comment,1
611,苍凉,negative_comment,1
612,苍茫,negative_comment,1
613,操切,negative_comment,1
616,草草,negative_comment,1
617,草荒,negative_comment,1
618,草率,negative_comment,1
619,草木皆兵,negative_comment,1
620,策略,negative_comment,1
621,策略性,negative_comment,1
623,差点儿,negative_comment,1
624,差劲,negative_comment,1
625,差可,negative_comment,1
626,豺狼成性,negative_comment,1
627,豺狼当道,negative_comment,1
628,缠手,negative_comment,1
629,颤颤巍巍,negative_comment,1
630,颤颤悠悠,negative_comment,1
631,颤巍巍,negative_comment,1
633,猖狂,negative_comment,1
634,长长短短,negative_comment,1
635,长篇大论,negative_comment,1
636,长篇累牍,negative_comment,1
637,长线,negative_comment,1
638,超标,negative_comment,1
639,超常,negative_comment,1
640,超然,negative_comment,1
641,超重,negative_comment,1
642,朝不保夕,negative_comment,1
643,朝不谋夕,negative_comment,1
644,朝秦暮楚,negative_comment,1
645,朝三暮四,negative_comment,1
647,吵吵闹闹,negative_comment,1
648,吵人,negative_comment,1
649,沉闷,negative_comment,1
650,沉痛,negative_comment,1
651,沉滞,negative_comment,1
653,陈腐,negative_comment,1
654,陈旧,negative_comment,1
655,成事不足，败事有余,negative_comment,1
656,逞性,negative_comment,1
657,逞性子,negative_comment,1
658,吃不开,negative_comment,1
659,吃劲,negative_comment,1
660,吃力,negative_comment,1
661,吃重,negative_comment,1
663,痴痴,negative_comment,1
664,痴呆,negative_comment,1
665,痴呆呆,negative_comment,1
666,痴傻,negative_comment,1
667,痴愚,negative_comment,1
668,迟钝,negative_comment,1
670,侈靡,negative_comment,1
671,侈糜,negative_comment,1
672,赤地千里,negative_comment,1
673,赤裸裸淫秽,negative_comment,1
674,赤贫,negative_comment,1
675,充满危机,negative_comment,1
676,冲昏头脑,negative_comment,1
678,丑恶,negative_comment,1
679,丑陋,negative_comment,1
681,臭不可闻,negative_comment,1
682,臭哄哄,negative_comment,1
683,臭烘烘,negative_comment,1
684,臭名远扬,negative_comment,1
685,臭名昭彰,negative_comment,1
686,臭名昭著,negative_comment,1
687,臭气冲天,negative_comment,1
688,臭气熏天,negative_comment,1
689,臭味,negative_comment,1
690,初出茅庐,negative_comment,1
691,出手阔气,negative_comment,1
692,触目惊心,negative_comment,1
693,穿不出去,negative_comment,1
694,穿不得,negative_comment,1
695,串秧儿,negative_comment,1
696,疮痍满目,negative_comment,1
698,蠢笨,negative_comment,1
699,蠢头蠢脑,negative_comment,1
700,刺鼻,negative_comment,1
701,刺耳,negative_comment,1
702,刺眼,negative_comment,1
704,次等,negative_comment,1
705,从动,negative_comment,1
706,从心所欲,negative_comment,1
707,从严,negative_comment,1
708,从重,negative_comment,1
710,粗暴,negative_comment,1
711,粗笨,negative_comment,1
712,粗鄙,negative_comment,1
713,粗糙,negative_comment,1
714,粗放,negative_comment,1
715,粗拉,negative_comment,1
716,粗里粗气,negative_comment,1
717,粗劣,negative_comment,1
718,粗陋,negative_comment,1
719,粗鲁,negative_comment,1
720,粗率,negative_comment,1
721,粗蛮,negative_comment,1
722,粗莽,negative_comment,1
723,粗浅,negative_comment,1
724,粗涩,negative_comment,1
725,粗手笨脚,negative_comment,1
726,粗疏,negative_comment,1
727,粗俗,negative_comment,1
728,粗线条,negative_comment,1
729,粗心,negative_comment,1
730,粗心大意,negative_comment,1
731,粗野,negative_comment,1
732,粗枝大叶,negative_comment,1
733,粗制滥造,negative_comment,1
734,粗重,negative_comment,1
735,粗拙,negative_comment,1
736,粗犷,negative_comment,1
737,促狭,negative_comment,1
738,脆弱,negative_comment,1
739,村气,negative_comment,1
740,村野,negative_comment,1
741,寸草不生,negative_comment,1
743,错乱,negative_comment,1
744,错误,negative_comment,1
745,错误百出,negative_comment,1
746,错杂,negative_comment,1
747,错综,negative_comment,1
748,错综复杂,negative_comment,1
750,大错而特错,negative_comment,1
751,大错特错,negative_comment,1
752,大大咧咧,negative_comment,1
753,大而笨拙,negative_comment,1
754,大而化之,negative_comment,1
755,大而无当,negative_comment,1
756,大海捞针,negative_comment,1
757,大面额,negative_comment,1
758,大谬不然,negative_comment,1
759,大手大脚,negative_comment,1
760,大肆,negative_comment,1
761,大摇大摆,negative_comment,1
762,大意,negative_comment,1
763,大咧咧,negative_comment,1
765,呆板,negative_comment,1
766,呆笨,negative_comment,1
767,呆痴,negative_comment,1
768,呆呆,negative_comment,1
769,呆钝,negative_comment,1
770,呆气,negative_comment,1
771,呆傻,negative_comment,1
772,呆头呆脑,negative_comment,1
774,歹毒,negative_comment,1
775,带有敌意,negative_comment,1
777,怠惰,negative_comment,1
779,单薄,negative_comment,1
780,单调,negative_comment,1
781,单调枯燥,negative_comment,1
782,单弱,negative_comment,1
783,胆怯,negative_comment,1
784,胆小,negative_comment,1
785,胆小怕事,negative_comment,1
786,胆小如鼠,negative_comment,1
788,淡薄,negative_comment,1
789,淡淡,negative_comment,1
790,淡而无味,negative_comment,1
791,淡漠,negative_comment,1
792,淡然,negative_comment,1
795,刀光剑影,negative_comment,1
796,蹈常袭故,negative_comment,1
797,倒胃口,negative_comment,1
798,道德败坏,negative_comment,1
799,道貌岸然,negative_comment,1
800,德行,negative_comment,1
801,德性,negative_comment,1
802,得寸进尺,negative_comment,1
803,得陇望蜀,negative_comment,1
804,得鱼忘筌,negative_comment,1
805,灯红酒绿,negative_comment,1
806,灯火阑珊,negative_comment,1
807,等而下之,negative_comment,1
808,等外,negative_comment,1
809,等因奉此,negative_comment,1
811,低卑,negative_comment,1
812,低标准,negative_comment,1
813,低层,negative_comment,1
814,低档,negative_comment,1
815,低等,negative_comment,1
816,低端,negative_comment,1
817,低级,negative_comment,1
818,低贱,negative_comment,1
819,低劣,negative_comment,1
820,低迷,negative_comment,1
821,低能,negative_comment,1
822,低人一等,negative_comment,1
823,低三下四,negative_comment,1
824,低声下气,negative_comment,1
825,低俗,negative_comment,1
826,低下,negative_comment,1
827,低效,negative_comment,1
828,低效能,negative_comment,1
829,低值,negative_comment,1
830,低智,negative_comment,1
831,低质,negative_comment,1
832,滴里嘟噜,negative_comment,1
833,敌对,negative_comment,1
834,地位低下,negative_comment,1
836,地狱般,negative_comment,1
837,颠倒,negative_comment,1
838,颠连,negative_comment,1
839,颠三倒四,negative_comment,1
840,凋敝,negative_comment,1
842,刁恶,negative_comment,1
843,刁悍,negative_comment,1
844,刁滑,negative_comment,1
845,刁赖,negative_comment,1
846,刁蛮,negative_comment,1
847,刁钻,negative_comment,1
848,刁钻古怪,negative_comment,1
849,吊儿郎当,negative_comment,1
850,调皮,negative_comment,1
851,鼎沸,negative_comment,1
852,丢魂,negative_comment,1
853,丢脸,negative_comment,1
854,丢三落四,negative_comment,1
855,东倒西歪,negative_comment,1
856,冬烘,negative_comment,1
857,动荡,negative_comment,1
858,动荡不安,negative_comment,1
859,动魄惊心,negative_comment,1
860,动作迟顿,negative_comment,1
862,毒辣,negative_comment,1
863,独裁,negative_comment,1
864,独断,negative_comment,1
865,度量小,negative_comment,1
866,短浅,negative_comment,1
867,短视,negative_comment,1
869,多变,negative_comment,1
870,多病,negative_comment,1
871,多事,negative_comment,1
872,多义,negative_comment,1
873,多余,negative_comment,1
875,惰性,negative_comment,1
878,恶毒,negative_comment,1
879,恶贯满盈,negative_comment,1
880,恶狠狠,negative_comment,1
881,恶劣,negative_comment,1
882,恶煞煞,negative_comment,1
883,恶心,negative_comment,1
884,恶浊,negative_comment,1
885,饿殍遍野,negative_comment,1
886,耳生,negative_comment,1
887,二把刀,negative_comment,1
888,二手,negative_comment,1
889,二五眼,negative_comment,1
890,发狂,negative_comment,1
891,发腻,negative_comment,1
892,发育不全,negative_comment,1
894,乏味,negative_comment,1
895,翻手为云，覆手为雨,negative_comment,1
896,翻云覆雨,negative_comment,1
897,繁复,negative_comment,1
898,繁乱,negative_comment,1
899,繁难,negative_comment,1
900,繁冗,negative_comment,1
901,繁琐,negative_comment,1
902,繁芜,negative_comment,1
903,繁杂,negative_comment,1
904,繁重,negative_comment,1
905,繁缛,negative_comment,1
907,烦难,negative_comment,1
908,烦冗,negative_comment,1
909,烦琐,negative_comment,1
910,烦嚣,negative_comment,1
912,反常,negative_comment,1
913,反对称,negative_comment,1
914,反反复复,negative_comment,1
915,反复无常,negative_comment,1
916,反面,negative_comment,1
917,反叛,negative_comment,1
918,反社会,negative_comment,1
919,犯有罪行,negative_comment,1
920,饭桶,negative_comment,1
922,泛泛,negative_comment,1
923,放诞,negative_comment,1
924,放荡,negative_comment,1
925,放荡不羁,negative_comment,1
926,放浪,negative_comment,1
927,放肆,negative_comment,1
928,放纵,negative_comment,1
930,菲薄,negative_comment,1
932,非法,negative_comment,1
933,非分,negative_comment,1
934,非婚生,negative_comment,1
935,非礼,negative_comment,1
936,非人,negative_comment,1
937,非生产性,negative_comment,1
938,非正常,negative_comment,1
939,非正统,negative_comment,1
940,非正义,negative_comment,1
942,废弛,negative_comment,1
943,废旧,negative_comment,1
944,废物,negative_comment,1
945,沸沸扬扬,negative_comment,1
947,费工夫,negative_comment,1
948,费功夫,negative_comment,1
949,费劲,negative_comment,1
950,费力,negative_comment,1
951,费时,negative_comment,1
952,费事,negative_comment,1
954,纷繁,negative_comment,1
955,纷乱,negative_comment,1
956,纷扰,negative_comment,1
957,纷杂,negative_comment,1
958,封闭,negative_comment,1
959,封闭式,negative_comment,1
960,封闭型,negative_comment,1
961,封建,negative_comment,1
962,锋芒毕露,negative_comment,1
963,风吹日晒,negative_comment,1
964,风刀霜剑,negative_comment,1
965,风风火火,negative_comment,1
966,风流,negative_comment,1
967,风骚,negative_comment,1
968,风声鹤唳,negative_comment,1
969,风雨飘摇,negative_comment,1
970,疯疯癫癫,negative_comment,1
971,疯狂,negative_comment,1
972,疯狂般,negative_comment,1
973,疯癫癫,negative_comment,1
975,否定,negative_comment,1
976,肤泛,negative_comment,1
977,肤皮潦草,negative_comment,1
978,肤浅,negative_comment,1
980,浮泛,negative_comment,1
981,浮光掠影,negative_comment,1
982,浮滑,negative_comment,1
983,浮皮蹭痒,negative_comment,1
984,浮漂,negative_comment,1
985,浮浅,negative_comment,1
986,浮躁,negative_comment,1
987,浮噪,negative_comment,1
988,腐败,negative_comment,1
989,腐败堕落,negative_comment,1
990,腐臭,negative_comment,1
991,腐恶,negative_comment,1
992,腐化,negative_comment,1
993,腐化堕落,negative_comment,1
994,腐旧,negative_comment,1
995,腐烂,negative_comment,1
996,腐朽,negative_comment,1
997,腐朽没落,negative_comment,1
998,覆雨翻云,negative_comment,1
1000,复合,negative_comment,1
1001,复合式,negative_comment,1
1002,复合型,negative_comment,1
1003,复杂,negative_comment,1
1004,复杂多变,negative_comment,1
1005,傅会,negative_comment,1
1007,负面,negative_comment,1
1008,富余,negative_comment,1
1009,附会,negative_comment,1
1011,该死,negative_comment,1
1012,概念化,negative_comment,1
1014,干巴,negative_comment,1
1015,干巴巴,negative_comment,1
1016,干瘪,negative_comment,1
1017,干瘪瘪,negative_comment,1
1018,干干巴巴,negative_comment,1
1019,干燥,negative_comment,1
1020,赶尽杀绝,negative_comment,1
1021,刚愎,negative_comment,1
1022,刚愎自用,negative_comment,1
1023,高昂,negative_comment,1
1024,高傲,negative_comment,1
1025,高不成，低不就,negative_comment,1
1026,高不成低不就,negative_comment,1
1027,高成本,negative_comment,1
1028,高价,negative_comment,1
1029,高价位,negative_comment,1
1030,高难,negative_comment,1
1031,高难度,negative_comment,1
1032,高压,negative_comment,1
1033,疙疙瘩瘩,negative_comment,1
1034,疙里疙瘩,negative_comment,1
1035,隔靴搔痒,negative_comment,1
1036,勾心斗角,negative_comment,1
1037,苟且,negative_comment,1
1038,狗眼看人,negative_comment,1
1040,够呛,negative_comment,1
1043,孤傲,negative_comment,1
1044,孤傲不群,negative_comment,1
1045,孤单,negative_comment,1
1046,孤单单,negative_comment,1
1047,孤独,negative_comment,1
1048,孤孤单单,negative_comment,1
1049,孤寡,negative_comment,1
1050,孤寂,negative_comment,1
1051,孤立,negative_comment,1
1052,孤立无援,negative_comment,1
1053,孤零零,negative_comment,1
1054,孤陋寡闻,negative_comment,1
1055,孤僻,negative_comment,1
1056,古怪,negative_comment,1
1057,古旧,negative_comment,1
1058,古里古怪,negative_comment,1
1059,固定不变,negative_comment,1
1060,固执,negative_comment,1
1062,寡淡,negative_comment,1
1063,寡断,negative_comment,1
